"dataset" "subject_id" "activity" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyAccMag.mean" "tBodyAccMag.std" "tGravityAccMag.mean" "tGravityAccMag.std" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "fBodyAccMag.mean" "fBodyAccMag.std" "fBodyAccJerkMag.mean" "fBodyAccJerkMag.std" "fBodyGyroMag.mean" "fBodyGyroMag.std" "fBodyGyroJerkMag.mean" "fBodyGyroJerkMag.std"
"test_set" 18 "STANDING" 0.27609011 -0.017066258 -0.1193845 -0.99379504 -0.97896879 -0.97977325 0.9409762 -0.20799937 -0.17127098 -0.99777626 -0.99422261 -0.98658357 0.074032362 0.0018994169 -0.0057370327 -0.99244758 -0.98659751 -0.98804696 -0.022506706 -0.081531434 0.087756973 -0.98633421 -0.97605812 -0.98284239 -0.09307569 -0.04009828 -0.052139955 -0.99129097 -0.99167096 -0.98923765 -0.98571664 -0.98951742 -0.98571664 -0.98951742 -0.98997776 -0.99136976 -0.98082191 -0.97504381 -0.99165889 -0.99349275 -0.99311435 -0.98180186 -0.98061996 -0.99401234 -0.9777306 -0.97992448 -0.99285765 -0.98739412 -0.98589736 -0.99259987 -0.98650605 -0.98876518 -0.98485362 -0.98197624 -0.98238326 -0.98675379 -0.97297252 -0.98441891 -0.98966556 -0.99002814 -0.99106309 -0.99041376 -0.98337107 -0.97392969 -0.99318333 -0.9939879
"train_set" 14 "SITTING" 0.28048054 -0.016707278 -0.12203621 -0.98552956 -0.96735377 -0.94820312 0.97112976 -0.018749363 0.09237385 -0.99468756 -0.99579087 -0.96224388 0.088449308 0.016527702 -0.025661938 -0.98212909 -0.97622026 -0.98052815 -0.024672309 -0.071712107 0.07604607 -0.99245548 -0.96405838 -0.97649162 -0.097995996 -0.038389522 -0.058036413 -0.99196108 -0.98816377 -0.9807994 -0.9718664 -0.96427795 -0.9718664 -0.96427795 -0.9803108 -0.98176 -0.97489249 -0.96876122 -0.98955359 -0.98655787 -0.98214182 -0.96825777 -0.96334953 -0.9870736 -0.96783226 -0.9432535 -0.9819679 -0.9762545 -0.97741055 -0.98393637 -0.97787813 -0.98223258 -0.99035464 -0.97411412 -0.97361105 -0.99306436 -0.95904765 -0.97957468 -0.96853763 -0.96621869 -0.9798737 -0.98320344 -0.97876828 -0.96770222 -0.98711704 -0.98631616
"train_set" 28 "STANDING" 0.26786457 -0.033854599 -0.15072664 -0.96312893 -0.82613902 -0.76841215 0.95181096 -0.22753597 0.054409523 -0.98129176 -0.95640971 -0.92971375 0.063730327 -0.018825352 -0.071893081 -0.95625548 -0.92328771 -0.96578843 0.016443549 -0.24885771 0.088651717 -0.74756174 -0.88290174 -0.89939609 -0.094635083 -0.07819723 -0.053525117 -0.84465435 -0.9484876 -0.93913911 -0.86457647 -0.8487158 -0.86457647 -0.8487158 -0.95163214 -0.94320716 -0.79113383 -0.70324266 -0.92629287 -0.90110581 -0.95533146 -0.8565693 -0.87490195 -0.96665337 -0.82160726 -0.73875351 -0.95173961 -0.92003636 -0.96035637 -0.96635994 -0.93332211 -0.96993517 -0.7518477 -0.89876593 -0.89953458 -0.74950862 -0.87475189 -0.90836835 -0.89465754 -0.84996959 -0.94398254 -0.94089827 -0.80900994 -0.6932454 -0.90745848 -0.89956233
"train_set" 6 "LAYING" 0.27767429 -0.017511224 -0.11572309 -0.98314162 -0.97849645 -0.98254998 -0.48517943 0.98668142 -0.02738529 -0.99513982 -0.99822834 -0.97960179 0.073324849 0.011538128 0.0068056138 -0.98004886 -0.96853485 -0.98853195 -0.031266427 -0.072933611 0.07630831 -0.98811715 -0.97295312 -0.96003592 -0.098817165 -0.03258925 -0.054975328 -0.98529147 -0.97352035 -0.97707843 -0.98545367 -0.97784386 -0.98545367 -0.97784386 -0.98230913 -0.97691775 -0.97627648 -0.96504343 -0.98069405 -0.97138567 -0.98033909 -0.97454341 -0.98385009 -0.9843206 -0.981163 -0.98218009 -0.98035802 -0.97054736 -0.98696378 -0.98146432 -0.96826047 -0.98856978 -0.98290031 -0.97101384 -0.96362554 -0.98981147 -0.97434533 -0.96233454 -0.97589467 -0.98154949 -0.97663628 -0.97582728 -0.97054084 -0.96705739 -0.97192433 -0.97225179
"train_set" 26 "WALKING_DOWNSTAIRS" 0.26562266 -0.029356702 -0.11789607 0.089281826 -0.0045108356 -0.31739822 0.93788272 -0.071895965 0.14538597 -0.97933654 -0.97329823 -0.95806603 0.059190622 0.084862274 0.10382712 -0.14726923 -0.087055397 -0.40200018 -0.12491065 -0.001215171 0.048818056 -0.42018097 -0.47131021 -0.3658888 -0.046649085 -0.12234006 -0.13212191 -0.30829599 -0.5873342 -0.35220245 0.025671668 0.14914569 0.025671668 0.14914569 -0.17509174 -0.11124355 -0.33175157 -0.39954342 -0.46701609 -0.54791331 -0.12579537 -0.022746475 -0.31676554 0.16321905 -0.05767928 -0.37317803 -0.24924591 -0.1862181 -0.39187679 -0.11910648 -0.039583999 -0.40997253 -0.24601385 -0.47146548 -0.31677821 -0.47554679 -0.47491623 -0.44075334 0.072199155 0.011302519 -0.1484449 -0.069418453 -0.43249278 -0.47998175 -0.56163601 -0.55884978
"train_set" 26 "WALKING_DOWNSTAIRS" 0.2473319 -0.012025278 -0.10696116 0.047664332 -0.13845228 -0.36980449 0.94618575 -0.070865324 0.14791206 -0.95929502 -0.97140471 -0.94556133 0.078440202 0.045517015 -0.12433883 -0.18342843 -0.25523253 -0.50498824 -0.022680393 -0.099998072 0.10507863 -0.41756788 -0.50054956 -0.32392616 -0.22655189 -0.051288171 0.097127421 -0.36201311 -0.61627312 -0.4057976 -0.030815682 0.074069897 -0.030815682 0.074069897 -0.2551065 -0.22788766 -0.32473527 -0.46928773 -0.50519377 -0.58735667 -0.16427397 -0.1794678 -0.39943333 0.12029398 -0.17127637 -0.40301401 -0.27113997 -0.30602635 -0.4826089 -0.16569403 -0.24843159 -0.52461483 -0.307649 -0.50232007 -0.2509395 -0.45310353 -0.50295103 -0.41141426 -0.04797118 -0.030364189 -0.30186115 -0.1466522 -0.47091342 -0.56112076 -0.6040333 -0.59477257
"train_set" 21 "WALKING_UPSTAIRS" 0.38163421 -0.033218282 -0.16409249 -0.23121077 -0.099500638 -0.20477742 0.77496782 -0.43127308 -0.30520116 -0.96404876 -0.9617541 -0.96540061 -0.12656337 -0.25898705 -0.14300126 -0.41472664 -0.36986613 -0.595777 -0.3303194 0.20566454 0.45793206 -0.60372173 -0.45850773 -0.035261811 -0.19934182 0.20530912 0.080053061 -0.64330157 -0.60863879 -0.59787639 -0.11319294 -0.34754628 -0.11319294 -0.34754628 -0.4125744 -0.44938657 -0.23365558 -0.41949307 -0.60954514 -0.64640245 -0.30694139 -0.16460471 -0.28805158 -0.20323942 -0.12279776 -0.22159858 -0.39577898 -0.37797563 -0.50826548 -0.49188488 -0.4053073 -0.69263003 -0.52250412 -0.39800412 -0.25729883 -0.62974437 -0.50331987 -0.061092997 -0.3314454 -0.45784276 -0.40493841 -0.51548568 -0.43584478 -0.50829726 -0.6253011 -0.70031698
"train_set" 3 "STANDING" 0.27952882 -0.016447003 -0.10626443 -0.99756365 -0.99105623 -0.99385897 0.92286482 -0.33018623 0.10192018 -0.9980522 -0.99444786 -0.99772282 0.074049021 0.012040651 -0.0038325581 -0.99602866 -0.99451836 -0.99148155 -0.029797911 -0.07047909 0.082169683 -0.9949045 -0.9973919 -0.99516606 -0.094891686 -0.040646446 -0.058621692 -0.99675195 -0.99853709 -0.99798546 -0.99740855 -0.99600966 -0.99740855 -0.99600966 -0.99481073 -0.99530266 -0.99576019 -0.99572125 -0.9986062 -0.99942388 -0.99728499 -0.99274102 -0.99321037 -0.99763816 -0.98962167 -0.99391374 -0.99649418 -0.99376381 -0.99020811 -0.99578755 -0.99603259 -0.99123016 -0.99407986 -0.9977584 -0.99497745 -0.9950947 -0.99708162 -0.99557531 -0.99455669 -0.99712459 -0.99422333 -0.9959873 -0.99705698 -0.99526885 -0.99925756 -0.9994442
"train_set" 21 "LAYING" 0.27304996 -0.017980303 -0.10806421 -0.97265098 -0.97170448 -0.96459971 -0.15088843 0.60368099 0.78326965 -0.97231248 -0.98998428 -0.98293605 0.11150168 0.030140565 -0.035952974 -0.98617221 -0.97780296 -0.98788632 -0.0253319 -0.083864604 0.077170654 -0.97883282 -0.94621635 -0.99256593 -0.11573717 -0.026600457 -0.052252561 -0.98327154 -0.97836014 -0.99057536 -0.97760589 -0.95688822 -0.97760589 -0.95688822 -0.98565984 -0.98552845 -0.97234745 -0.9337868 -0.98424592 -0.97775611 -0.96627043 -0.96565915 -0.96636035 -0.97557364 -0.9761709 -0.96541591 -0.98563057 -0.97566915 -0.98512101 -0.98810974 -0.98251754 -0.98937094 -0.9664625 -0.95636342 -0.98992603 -0.98317496 -0.94098612 -0.99435145 -0.96011942 -0.96054599 -0.98439083 -0.9858649 -0.95080069 -0.93418398 -0.97850464 -0.9778958
"train_set" 16 "LAYING" 0.2710018 -0.02163412 -0.10357907 -0.99408845 -0.96935963 -0.98522374 -0.075043553 0.42606548 0.87206251 -0.99582661 -0.99094558 -0.99542779 0.07435975 0.0057714175 -0.0050520697 -0.99221149 -0.98781193 -0.99078142 -0.025043566 -0.040901635 0.068954627 -0.98639246 -0.98984556 -0.99569161 -0.098466415 -0.046565603 -0.053492065 -0.99134747 -0.99313141 -0.99647405 -0.98576497 -0.98681249 -0.98576497 -0.98681249 -0.99186033 -0.99178312 -0.98024107 -0.9901257 -0.99448165 -0.99342868 -0.99345916 -0.98219838 -0.98659592 -0.99428294 -0.96464423 -0.98458794 -0.99287058 -0.98782093 -0.98908421 -0.99209557 -0.98866364 -0.99102091 -0.98880464 -0.99059372 -0.99566711 -0.98584666 -0.9893556 -0.99598795 -0.98924882 -0.98624243 -0.99100384 -0.99156606 -0.99111383 -0.99089757 -0.99352924 -0.99333153
"train_set" 6 "STANDING" 0.28086229 -0.01536222 -0.12085138 -0.99296461 -0.96882488 -0.98125522 0.96724964 -0.18717871 -0.034885118 -0.99545104 -0.98254907 -0.97969125 0.072443498 -0.0051158501 0.032154284 -0.98656019 -0.96892252 -0.98407918 -0.03523858 -0.062228348 0.096040385 -0.96454977 -0.96698217 -0.97853166 -0.10446542 -0.038162241 -0.068243686 -0.97118403 -0.97222407 -0.98893574 -0.98379027 -0.98201218 -0.98379027 -0.98201218 -0.98127684 -0.98269995 -0.96078465 -0.97133802 -0.97399889 -0.97801155 -0.98973506 -0.96313368 -0.97802195 -0.99474443 -0.97319525 -0.98421689 -0.98568151 -0.96920058 -0.98381734 -0.98892037 -0.97078477 -0.98265261 -0.96096643 -0.96665163 -0.9771008 -0.96574195 -0.9673298 -0.98085816 -0.98074503 -0.98462724 -0.98239544 -0.98159518 -0.97092183 -0.97653298 -0.97567784 -0.98295326
"train_set" 25 "WALKING_UPSTAIRS" 0.19112791 -0.061281981 -0.063916061 -0.46882633 -0.30630897 -0.27471357 0.93205764 -0.25228657 -0.01596272 -0.9768864 -0.97820783 -0.91219789 -0.22087941 0.15709734 0.15839913 -0.67654689 -0.67004492 -0.80867128 -0.28703538 0.097574344 0.088678882 -0.69557807 -0.3845259 -0.48464028 0.091107418 -0.35138876 -0.27335305 -0.74371033 -0.83631895 -0.75037213 -0.33111017 -0.48635627 -0.33111017 -0.48635627 -0.69297429 -0.7028466 -0.38568737 -0.48428511 -0.78427545 -0.8540188 -0.47414734 -0.43196586 -0.53570966 -0.46659304 -0.29030339 -0.21029417 -0.69210107 -0.68174568 -0.79041742 -0.68871311 -0.67948341 -0.82513366 -0.60911688 -0.54887427 -0.48970939 -0.72296124 -0.30615068 -0.52995188 -0.49666752 -0.55981715 -0.69399862 -0.71555108 -0.64774434 -0.47614617 -0.84561417 -0.87642457
"train_set" 21 "LAYING" 0.29038409 -0.015614069 -0.11460594 -0.96297414 -0.95395551 -0.957518 -0.14562485 0.60273119 0.78342377 -0.97326843 -0.99123054 -0.980828 0.080900898 0.010829864 -0.014265305 -0.98899418 -0.96109028 -0.97851057 -0.026269836 -0.08556332 0.085865925 -0.97973242 -0.95162681 -0.99216571 -0.099322103 -0.021944845 -0.054299121 -0.98144406 -0.98339842 -0.98995396 -0.95965121 -0.96394992 -0.95965121 -0.96394992 -0.97768991 -0.97713081 -0.96490878 -0.96142417 -0.98456795 -0.98582726 -0.97962235 -0.95389405 -0.96527986 -0.95754566 -0.95581865 -0.95548265 -0.98866295 -0.96133035 -0.973876 -0.99040185 -0.963579 -0.98205736 -0.9770887 -0.96504246 -0.9896359 -0.9805328 -0.94501953 -0.99391226 -0.96621512 -0.96705637 -0.97657912 -0.97647382 -0.96662612 -0.96422575 -0.9849778 -0.98773995
"train_set" 17 "WALKING" 0.29586762 -0.0010141093 -0.11228995 -0.37743963 0.012184572 -0.22495744 0.932087 -0.076645438 -0.24572176 -0.98046663 -0.96820594 -0.97736714 0.072717469 0.031972541 0.065775077 -0.44143103 -0.0069739937 -0.51657912 -0.055693197 -0.06155829 0.10608501 -0.59352909 -0.42975153 -0.41558369 -0.18859206 -0.0071573592 -0.034076586 -0.5307755 -0.44873823 -0.55291304 -0.15954518 -0.54811881 -0.15954518 -0.54811881 -0.30052917 -0.29762629 -0.38424068 -0.63072021 -0.48719058 -0.4883431 -0.49158185 -0.087997045 -0.38181422 -0.33764728 -0.001389363 -0.20446634 -0.52253178 -0.19646098 -0.50029968 -0.41002326 0.12137853 -0.53032092 -0.55547182 -0.43712231 -0.46768928 -0.60769252 -0.42923635 -0.45277768 -0.51809355 -0.63565982 -0.36029661 -0.22911412 -0.58032895 -0.74165605 -0.56303395 -0.43775858
"train_set" 19 "LAYING" 0.27641381 -0.018260203 -0.10601634 -0.99149434 -0.98304348 -0.99453044 -0.47367991 0.81690857 0.59947754 -0.99740792 -0.99683216 -0.99754618 0.076286177 0.012056187 -0.00065012334 -0.9900561 -0.97341896 -0.99258828 0.00074958984 -0.078662908 0.0852867 -0.98791448 -0.98442033 -0.98987355 -0.092152594 -0.025946703 -0.057113819 -0.98053318 -0.99436917 -0.99175831 -0.99342785 -0.99017679 -0.99342785 -0.99017679 -0.98870574 -0.98442161 -0.96881899 -0.98655043 -0.99227179 -0.98776083 -0.99014146 -0.97599663 -0.99381805 -0.99203443 -0.98787533 -0.99458281 -0.99015723 -0.9710608 -0.99210559 -0.99081093 -0.97876656 -0.9914522 -0.98065734 -0.98401975 -0.98851067 -0.99048433 -0.98469258 -0.99121567 -0.9878472 -0.99264025 -0.98398306 -0.98360272 -0.98886887 -0.9870026 -0.98760223 -0.98845145
"train_set" 14 "SITTING" 0.21905859 0.058623158 -0.1947619 -0.89396561 -0.67657552 -0.69810135 0.87212967 -0.15402397 -0.38479024 -0.84390665 -0.84611405 -0.71075983 0.11746857 -0.078174974 0.05100707 -0.93340855 -0.86462227 -0.94127907 -0.27256375 0.37608682 -0.2771659 -0.87152421 -0.85029614 -0.74686995 -0.03473349 -0.05361979 -0.035465914 -0.95419639 -0.94651383 -0.93439581 -0.76197941 -0.71079408 -0.76197941 -0.71079408 -0.90910524 -0.92297409 -0.60813154 -0.69818744 -0.94941069 -0.94461094 -0.90560677 -0.73307407 -0.83692814 -0.88943655 -0.66927874 -0.6602465 -0.93433015 -0.87426912 -0.93400859 -0.93838889 -0.86278164 -0.94710526 -0.87284897 -0.89467849 -0.82911025 -0.87261911 -0.82930131 -0.74800675 -0.79636227 -0.71600308 -0.91961492 -0.92659813 -0.8517359 -0.67161667 -0.94321992 -0.94995305
"train_set" 30 "STANDING" 0.27134758 -0.047464309 -0.1328472 -0.94202955 -0.81658689 -0.94512595 0.97250456 -0.12344015 0.04186592 -0.99558551 -0.95230076 -0.97309179 0.079806861 0.0056567195 -0.0073496102 -0.93841597 -0.90887559 -0.96652817 -0.01496883 -0.10648818 0.13634865 -0.86332637 -0.82430093 -0.89843386 -0.13643698 -0.055547119 -0.030993399 -0.9165149 -0.93243633 -0.92878825 -0.91209636 -0.85523777 -0.91209636 -0.85523777 -0.94316157 -0.9232894 -0.84952858 -0.78021746 -0.93636235 -0.91912024 -0.94173937 -0.863115 -0.95189685 -0.94196372 -0.80618786 -0.94461022 -0.9431964 -0.91341312 -0.96321588 -0.93870315 -0.90984083 -0.96823083 -0.85619234 -0.87598476 -0.89083038 -0.8665583 -0.79986746 -0.91021317 -0.87968908 -0.86420912 -0.92790341 -0.91628065 -0.84995704 -0.77638088 -0.93588265 -0.90586157
"train_set" 7 "SITTING" 0.27824874 -0.013310426 -0.11012986 -0.99815019 -0.99039982 -0.99028929 0.97549612 -0.00016768695 -0.0094580821 -0.99910339 -0.98467969 -0.98726397 0.078289023 0.0026455344 0.0048661847 -0.9969382 -0.99179698 -0.99258247 -0.029940151 -0.052057058 0.08468299 -0.99858523 -0.99560577 -0.99712046 -0.096314062 -0.043559969 -0.051419455 -0.99785572 -0.99539146 -0.99656852 -0.9954136 -0.99419881 -0.9954136 -0.99419881 -0.99471282 -0.99651145 -0.99206593 -0.99553618 -0.99707839 -0.99683283 -0.99727766 -0.98920366 -0.99121663 -0.99863309 -0.99058412 -0.98952385 -0.99661911 -0.99177152 -0.99190248 -0.99764703 -0.99241005 -0.99166587 -0.99793983 -0.99491883 -0.99617707 -0.99878732 -0.99606237 -0.99776742 -0.99486532 -0.99365737 -0.99592184 -0.99623268 -0.99539471 -0.99629676 -0.99724466 -0.99598933
"test_set" 12 "STANDING" 0.32981144 0.0022903804 -0.097815714 -0.93315053 -0.84214303 -0.90923408 0.92956644 -0.29136158 0.000137163 -0.89561394 -0.92057196 -0.93514611 0.06100662 -0.013699297 0.056387218 -0.90250449 -0.86386942 -0.95823716 0.048522314 -0.053652508 -0.049888745 -0.89984748 -0.94419465 -0.87085712 -0.11545066 -0.04458344 0.018381876 -0.90974907 -0.96219165 -0.9046251 -0.89675673 -0.9014809 -0.89675673 -0.9014809 -0.90362433 -0.90414498 -0.8596238 -0.87931236 -0.93528184 -0.95009209 -0.91675385 -0.83658932 -0.92684108 -0.94081203 -0.85427375 -0.90586263 -0.90095801 -0.86581474 -0.95056662 -0.91331667 -0.8712651 -0.96493885 -0.88411762 -0.94464133 -0.84141612 -0.90496796 -0.94421643 -0.89389464 -0.89279954 -0.9210905 -0.8923596 -0.92045423 -0.89902221 -0.88664497 -0.95044329 -0.95260162
"train_set" 19 "SITTING" 0.25374584 -0.0049077675 -0.07880727 -0.97518775 -0.97357318 -0.92859668 0.82353752 0.20419079 0.39175063 -0.94805619 -0.96853597 -0.91965952 0.091653284 0.0075896909 -0.032826982 -0.98729719 -0.98073625 -0.97779369 0.056503835 0.30350551 0.00026714603 -0.95337819 -0.89313601 -0.97689009 -0.12676667 -0.10048974 -0.053655414 -0.98449278 -0.98470045 -0.98332918 -0.95344374 -0.94718397 -0.95344374 -0.94718397 -0.98150273 -0.98466656 -0.7986977 -0.8397205 -0.98581144 -0.98427835 -0.97902309 -0.97561077 -0.95274402 -0.97351761 -0.97306586 -0.92101042 -0.98697066 -0.98033289 -0.97289297 -0.98884876 -0.98266771 -0.9816575 -0.94915881 -0.91575799 -0.97505187 -0.95484839 -0.88181983 -0.97952117 -0.96541045 -0.94542055 -0.98215369 -0.98730197 -0.88835492 -0.83776687 -0.98346398 -0.98620856
"test_set" 18 "WALKING" 0.25588817 -0.032539155 -0.067271514 -0.50356532 -0.22869192 -0.50249595 0.94844862 -0.24618108 0.073539133 -0.96095562 -0.93057978 -0.92602934 -0.21802939 0.11780758 0.10509796 -0.51901103 -0.34268499 -0.74413546 -0.051575194 -0.00079419047 0.012080561 -0.6522306 -0.5264908 -0.62422194 -0.18014736 -0.092215713 0.020605519 -0.48861129 -0.8063221 -0.73486718 -0.38780632 -0.5408342 -0.38780632 -0.5408342 -0.4921664 -0.53666961 -0.52041669 -0.61877211 -0.68468615 -0.7666471 -0.46637012 -0.25646986 -0.60207513 -0.51889966 -0.26251493 -0.48927139 -0.55387379 -0.3952615 -0.71267119 -0.52493309 -0.32825212 -0.77458272 -0.53236979 -0.65345965 -0.62136967 -0.69059664 -0.46596043 -0.65937234 -0.50120758 -0.63549989 -0.5674773 -0.50215416 -0.65222308 -0.66100215 -0.75976453 -0.79264486
"train_set" 5 "STANDING" 0.27583885 -0.019245117 -0.10385565 -0.99576249 -0.98181893 -0.98522221 0.9737553 -0.088974562 0.070101711 -0.99843541 -0.99199644 -0.99205885 0.073751578 0.017392585 0.0095586465 -0.99251095 -0.97642208 -0.99333597 -0.023541864 -0.066731764 0.081038878 -0.99338444 -0.99262649 -0.98968902 -0.10283922 -0.043828664 -0.053277293 -0.99101278 -0.99279854 -0.98847394 -0.99082756 -0.99113005 -0.99082756 -0.99113005 -0.98926936 -0.99051825 -0.99101305 -0.99225833 -0.99214081 -0.99375531 -0.9942009 -0.97884741 -0.98555829 -0.99656556 -0.98364339 -0.98526189 -0.99215832 -0.97856197 -0.99070315 -0.9936264 -0.97544072 -0.99488385 -0.99057892 -0.99146067 -0.98712997 -0.99427743 -0.99344414 -0.99159896 -0.98989737 -0.99250311 -0.98940663 -0.99074227 -0.99263345 -0.99313908 -0.99363772 -0.99386552
"train_set" 29 "LAYING" 0.27636176 -0.017571977 -0.10959995 -0.99357506 -0.99362756 -0.99511052 -0.33615007 0.84177728 0.54054059 -0.99743714 -0.99898038 -0.99622575 0.078138562 0.0074279058 -0.0011587406 -0.99266351 -0.99155843 -0.99435584 -0.02795916 -0.074421722 0.086988497 -0.99839975 -0.99608405 -0.9966985 -0.098337886 -0.041123352 -0.055293457 -0.99697907 -0.9968337 -0.99628632 -0.99636692 -0.99744219 -0.99636692 -0.99744219 -0.99378156 -0.99699785 -0.99777188 -0.99778347 -0.99756743 -0.99788414 -0.99375363 -0.99175413 -0.99465513 -0.99335678 -0.99405662 -0.9949261 -0.99293081 -0.990959 -0.99300838 -0.9929726 -0.99302069 -0.99426141 -0.99731878 -0.99639015 -0.99668445 -0.99879899 -0.9958215 -0.996912 -0.99690707 -0.99751887 -0.99636868 -0.99684841 -0.99763241 -0.99820778 -0.99779163 -0.99778536
"train_set" 14 "SITTING" 0.27813481 -0.015818466 -0.11298523 -0.99234481 -0.97382737 -0.97669126 0.96542861 -0.051436298 -0.14533908 -0.99859284 -0.99733892 -0.98951097 0.0806046 -0.0063971145 -0.027454518 -0.99001996 -0.98223746 -0.9843984 -0.025952628 -0.082213 0.0925791 -0.99502526 -0.9773763 -0.98591042 -0.10364254 -0.05368352 -0.031743405 -0.99307153 -0.99438822 -0.99212324 -0.988728 -0.97468074 -0.988728 -0.97468074 -0.98980461 -0.97956611 -0.9904104 -0.96929311 -0.99590854 -0.99196719 -0.99002121 -0.97478354 -0.97720391 -0.99347421 -0.97386046 -0.97731098 -0.98872834 -0.98206713 -0.98264745 -0.99271185 -0.98373175 -0.98457782 -0.99322946 -0.97963901 -0.98185206 -0.99556625 -0.97609649 -0.98879777 -0.97680806 -0.97617937 -0.98146971 -0.97541183 -0.97424265 -0.9709385 -0.99336852 -0.99028802
"train_set" 6 "WALKING_DOWNSTAIRS" 0.35318829 -0.033719272 -0.1063946 0.37312521 0.15478133 -0.61267635 0.94894694 -0.17438178 0.0089489509 -0.97334002 -0.94719763 -0.96121661 0.79584906 0.096976367 0.057132418 0.12438037 0.11562483 -0.68738716 -0.088282622 -0.038799904 0.053139371 -0.57505371 -0.43219174 -0.18437608 -0.29079797 -0.1203873 -0.063181466 -0.37348169 -0.50020308 0.010034791 0.23945309 0.34373851 0.23945309 0.34373851 -0.050495304 0.073992307 -0.35746238 -0.41820819 -0.3680288 -0.44387021 0.39876394 0.053201896 -0.63241178 0.36292019 0.13315575 -0.63178585 0.11317236 -0.063891834 -0.67187475 0.034070128 0.23005398 -0.70053189 -0.35756838 -0.37329008 -0.092876472 -0.6489594 -0.47588145 -0.2912754 0.27707906 0.17033715 0.10195691 0.029861279 -0.41756008 -0.52084086 -0.42915377 -0.50196855
"train_set" 15 "STANDING" 0.27981178 -0.0092286161 -0.1088586 -0.99707911 -0.96551561 -0.98698985 0.97510104 -0.12482943 0.016507548 -0.99846961 -0.99355194 -0.99414649 0.075892328 0.034526008 0.0090838235 -0.99457726 -0.97624202 -0.98541817 -0.026083108 -0.07247429 0.070838685 -0.98864044 -0.99675305 -0.98765884 -0.10013794 -0.039397943 -0.056129713 -0.99100368 -0.99769369 -0.98997045 -0.98621624 -0.98069811 -0.98621624 -0.98069811 -0.98686801 -0.98648299 -0.9900811 -0.9865033 -0.99507782 -0.99517726 -0.99638874 -0.96294213 -0.98533324 -0.99738516 -0.96807527 -0.98831957 -0.99505246 -0.97529621 -0.98400469 -0.99445934 -0.97926096 -0.98523233 -0.98724355 -0.99669127 -0.98620055 -0.98902144 -0.99673536 -0.98922003 -0.98206021 -0.98172841 -0.98573381 -0.98619461 -0.99010982 -0.98616736 -0.99506054 -0.99530297
"train_set" 3 "WALKING" 0.34416053 0.014026806 -0.098313005 -0.29563392 0.0016674931 -0.35591472 0.93390256 -0.2603485 -0.14801996 -0.97531961 -0.94628925 -0.98211924 0.20518067 -0.67615151 -0.46410096 -0.19903969 0.050073954 -0.5025624 -0.058113555 -0.15109437 0.12199827 -0.59504453 -0.54409926 -0.46012145 0.0052045929 0.19917231 0.12330615 -0.35731284 -0.58309471 -0.51241563 -0.1818179 -0.30687789 -0.1818179 -0.30687789 -0.19485478 -0.10818318 -0.47392969 -0.559275 -0.51696796 -0.54871845 -0.22464785 0.095454822 -0.26834206 -0.32558177 -0.11632812 -0.4694057 -0.237153 -0.083111362 -0.45353359 -0.22958827 0.12380751 -0.54948827 -0.47354914 -0.53618434 -0.32061426 -0.6336368 -0.55223981 -0.56404882 -0.25027521 -0.44799623 -0.12980031 -0.087507558 -0.53314448 -0.65876106 -0.53939211 -0.59371765
